X,Y,UNITDESC,ARTERIALCLASSCD,SIGNAL_TYPE_x,collision_count,streetlights,streetlights_height_avg,related_street_num,PVMTCONDINDX1_mean,SLOPE_PCT_mean,TRANCLASS_mean,SPEEDLIMIT_mean,SIGNAL_TYPE_y,COMPTYPE,CONDITION,INT_SIGNAL_TYPE_CD,PEDSIGNALYN,PEDAUDIODEVICEYN,PP_QUANTITY,PH_QUANTITY,BIKESIGNALHDYN,LTTURNSIGNALYN,RTTURNSIGNALYN,DETDEVSTOPBARYN,DETDEVADVANCEDYN,DETDEVSYSTEMYN,NUM_ATTACHMENTS
-122.300758228,47.6830474270001,25TH AVE NE AND NE 75TH ST,1.0,CITY,95,3,46.0,4.0,78.0,2.0,3.0,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.32904622,47.596486014,4TH AVE S AND SEATTLE BLVD S,1.0,CITY,58,1,30.0,3.0,82.0,2.0,1.3333333333333333,25.0,FULL,74.0,FAIR,CITY,N,N,2.0,4.0,N,Y,Y,N,Y,Y,1.0
-122.305827397,47.5884106010001,RAINIER AVE S AND S MASSACHUSETTS ST,1.0,CITY,109,1,35.0,4.0,68.5,0.25,0.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
-122.31683585,47.6141037690001,12TH AVE AND E PIKE ST,2.0,CITY,55,3,43.333333333333336,4.0,63.0,4.0,1.5,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.316578935,47.6612919610001,11TH AVE NE AND NE 45TH ST,1.0,CITY,98,3,0.0,4.0,62.5,3.0,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.336350916,47.648045089,WALLINGFORD AVE N AND N 34TH ST,1.0,CITY,11,2,42.5,4.0,53.75,4.5,0.0,23.75,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.315658047,47.6758149280001,12TH AVE NE AND NE 65TH ST,1.0,CITY,49,3,33.666666666666664,4.0,67.25,2.5,2.25,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,Y,N,N,N,N,0.0
-122.376792917,47.6868781310001,15TH AVE NW AND NW 80TH ST,1.0,CITY,60,2,47.5,4.0,60.0,2.75,1.5,27.5,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,Y,N,Y,Y,Y,1.0
-122.353980642,47.662140698,PHINNEY AVE N AND N 46TH ST,1.0,CITY,69,1,55.0,4.0,65.0,4.0,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.355433825,47.6209357050001,1ST AVE N AND THOMAS ST,1.0,NONE,42,3,33.333333333333336,2.0,59.5,3.0,2.0,25.0,FULL,74.0, ,NONE,N,N,8.0,0.0,Y,N,N,N,N,N,0.0
-122.35235883,47.6517663980001,DAYTON AVE N AND N 36TH ST,1.0,CITY,9,2,47.5,3.0,60.66666666666666,3.0,1.3333333333333333,23.33333333333333,SEMI,74.0,FAIR,CITY,N,Y,8.0,6.0,N,N,N,N,N,N,2.0
-122.345234884,47.616137689,4TH AVE AND BATTERY ST,1.0,CITY,59,1,0.0,4.0,81.5,0.5,2.5,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.376884589,47.517487869,35TH AVE SW AND SW ROXBURY ST,1.0,CITY,18,1,35.0,4.0,70.5,5.0,1.75,23.75,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,N,N,N,N,N,0.0
-122.35261417,47.5640940100001,DUWAMISH RIVER TRL AND WEST MARGINAL WAY SW,0.0,MIDXWALK,0,2,33.0,1.0,0.0,0.0,0.0,20.0,SEMI,74.0,GOOD,MIDXWALK,Y,N,2.0,0.0,N,N,N,N,N,N,1.0
-122.32904966,47.594287939,4TH AVE S AND I90 WB 4TH AV OFF RP,1.0,CITY,27,0,0.0,3.0,54.66666666666666,0.0,0.6666666666666666,26.666666666666668,SEMI,74.0,POOR,CITY,N,N,2.0,4.0,N,Y,Y,N,Y,Y,1.0
-122.30390736,47.6510834200001,MONTLAKE BLVD NE AND NE PACIFIC PL,1.0,CITY,32,2,30.0,3.0,71.0,1.0,2.0,28.33333333333333,SEMI,74.0,POOR,CITY,N,N,7.0,10.0,N,N,N,Y,Y,Y,0.0
-122.302072329,47.640258723,24TH AVE E AND E MCGRAW ST,1.0,CITY,10,4,48.75,4.0,43.0,4.25,1.0,22.5,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.324486998,47.608624481,BOREN AVE AND MARION ST,1.0,CITY,42,2,0.0,4.0,56.75,1.5,1.5,22.5,SEMI,74.0,GOOD,CITY,N,N,4.0,8.0,N,N,N,N,N,N,2.0
-122.35283935,47.6185920360001,2ND AVE AND DENNY WAY,1.0,CITY,79,1,35.0,4.0,54.5,3.5,2.0,23.75,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.316358547,47.663111777,11TH AVE NE AND NE 47TH ST,1.0,CITY,14,2,47.5,4.0,49.5,3.0,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.351734855,47.561196845,SW ALASKA ST AND WEST MARGINAL WAY SW,1.0,NONE,3,0,0.0,3.0,55.66666666666666,1.0,2.0,26.666666666666668,SEMI,74.0, ,NONE,N,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.307344395,47.733890633,20TH AVE NE AND NE 145TH ST,1.0,CITY,49,4,42.5,3.0,55.0,4.0,2.6666666666666665,26.666666666666668,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.316960978,47.683104825,LAKE CITY WAY NE AND NE 75TH ST,1.0,CITY,48,2,44.0,4.0,27.75,2.0,1.5,25.0,SEMI,74.0,GOOD,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.312712326,47.620503231,15TH AVE E AND E THOMAS S ST,2.0,CITY,8,2,60.0,2.0,23.5,1.0,3.0,25.0,PRE,74.0,GOOD,CITY,N,Y,9.0,8.0,N,N,N,N,N,N,0.0
-122.355339497,47.6942168630001,GREENWOOD AVE N AND N 90TH ST,2.0,CITY,35,2,34.0,4.0,48.25,6.25,2.0,22.5,SEMI,74.0,GOOD,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.346093656,47.6154734470001,3RD AVE AND BATTERY ST,2.0,CITY,14,0,0.0,4.0,87.75,1.0,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.336343653,47.539653646,2ND AV SW TURN RD AND HIGHLAND PARK WAY SW,1.0,CITY,15,0,0.0,2.0,39.0,0.5,2.5,30.0,SEMI,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.355025732,47.534557669,16TH AVE SW AND SW AUSTIN ST,1.0,CITY,8,2,35.0,3.0,84.33333333333333,3.0,3.0,25.0,FULL,74.0,POOR,CITY,N,N,2.0,8.0,N,Y,N,Y,Y,N,0.0
-122.349747449,47.6495897290001,FREMONT AVE N AND N 34TH ST,1.0,CITY,53,1,60.0,4.0,67.5,3.0,1.75,23.75,SEMI,74.0,GOOD,CITY,N,N,8.0,8.0,Y,N,N,N,N,N,4.0
-122.336238433,47.6046950470001,1ST AVE AND MADISON ST,1.0,CITY,86,0,0.0,4.0,37.75,6.25,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.333831136,47.547371142,1ST AV S BR NB AND EAST MARGINAL WAY S,1.0,CITY,19,2,34.0,3.0,50.0,0.0,2.0,36.66666666666666,FULL,74.0,FAIR,CITY,N,N,0.0,0.0,N,N,N,N,N,Y,1.0
-122.355403922,47.6245782460001,1ST AVE N AND MERCER ST,1.0,CITY,42,0,0.0,4.0,72.0,1.75,2.25,25.0,PRE,74.0,POOR,CITY,N,N,8.0,8.0,Y,N,N,Y,N,Y,1.0
-122.335781724,47.605872617,2ND AVE AND SPRING ST,1.0,CITY,99,0,0.0,4.0,63.0,6.5,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.387598105,47.6905754530001,24TH AVE NW AND NW 85TH ST,2.0,CITY,54,3,46.66666666666666,4.0,55.25,1.75,2.75,25.0,PRE,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.32588837,47.6420305,EASTLAKE AVE E AND E LOUISA ST,1.0,HALFPED,15,2,49.0,4.0,20.5,3.5,1.0,22.5,SEMI,74.0,POOR,HALFPED,Y,N,4.0,2.0,N,N,N,N,N,N,0.0
-122.326249629,47.60887338,MADISON ST AND TERRY AVE,1.0,CITY,23,1,0.0,4.0,63.25,4.5,1.0,22.5,SEMI,74.0,GOOD,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.376400103,47.5465039790001,35TH AVE SW AND SW GRAHAM ST,1.0,NONE,23,0,0.0,4.0,70.5,3.0,1.0,22.5,FULL,74.0, ,NONE,N,N,4.0,4.0,Y,N,N,N,N,N,0.0
-122.322094465,47.6505191730001,EASTLAKE AVE E AND HARVARD AVE E,1.0,CITY,12,2,41.5,3.0,48.333333333333336,1.6666666666666667,2.333333333333333,25.0,SEMI,74.0,FAIR,CITY,N,Y,2.0,4.0,N,Y,N,N,N,N,0.0
-122.337995359,47.6082921650001,2ND AVE AND UNION ST,1.0,CITY,36,2,0.0,4.0,51.5,4.5,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,16.0,Y,N,N,N,N,N,0.0
-122.261582318,47.5202643960001,57TH AVE S AND RAINIER AVE S,1.0,CITY,26,2,34.0,3.0,54.333333333333336,2.6666666666666665,2.333333333333333,25.0,SEMI,74.0,POOR,CITY,N,N,2.0,8.0,N,N,N,N,N,N,0.0
-122.323304194,47.709581187,5TH AVE NE AND NE 112TH S ST,2.0,CITY,14,0,0.0,2.0,58.0,1.5,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,6.0,12.0,N,Y,N,N,N,N,0.0
-122.341752613,47.6117330920001,2ND AVE AND VIRGINIA ST,1.0,CITY,79,1,0.0,4.0,77.75,4.25,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.336440482,47.6905009020001,WALLINGFORD AVE N AND N 85TH ST,1.0,CITY,40,1,55.0,4.0,74.5,2.5,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.380016126,47.664878565,LEARY AVE NW AND NW DOCK PL,1.0,NONE,22,1,50.0,4.0,45.75,1.75,1.0,22.5,FULL,74.0, ,NONE,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.376780035,47.6832379190001,15TH AVE NW AND NW 75TH ST,1.0,CITY,23,0,0.0,4.0,75.25,3.0,1.5,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,8.0,N,N,N,N,Y,N,1.0
-122.331408528,47.602769176,3RD AVE AND JAMES ST,1.0,CITY,58,0,0.0,4.0,60.5,5.75,2.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.330952062,47.6039484400001,4TH AVE AND CHERRY ST,1.0,CITY,51,1,0.0,4.0,63.75,8.25,2.0,25.0,PRE,74.0,FAIR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.322915612,47.5264654740001,8TH AVE S AND S CLOVERDALE ST,1.0,CITY,19,4,38.75,4.0,79.5,0.0,2.25,23.75,SEMI,74.0,FAIR,CITY,N,N,8.0,5.0,N,N,N,N,N,N,0.0
-122.343912114,47.6118372880001,1ST AVE AND LENORA ST,2.0,CITY,34,1,0.0,4.0,26.75,6.5,1.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.339760246,47.6220461090001,9TH AVE N AND HARRISON ST,1.0,CITY,32,2,52.5,4.0,31.0,1.5,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,2.0,16.0,N,N,N,N,N,N,0.0
-122.343074953,47.616032939,5TH AVE AND BELL ST,2.0,CITY,39,0,0.0,4.0,39.5,1.0,1.0,22.5,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.353914921,47.5336859780001,15TH AVE SW AND SW HOLDEN ST,1.0,FS,7,2,42.5,4.0,92.5,3.75,0.0,22.5,FULL,74.0, ,FS,Y,N,6.0,4.0,N,N,N,N,N,N,0.0
-122.328078578,47.604161235,6TH AVE AND JAMES ST,1.0,STATE,298,4,258.0,4.0,39.5,7.25,3.0,25.0,SEMI,74.0,GOOD,STATE,N,N,4.0,0.0,N,N,N,Y,N,N,0.0
-122.35135311,47.646884577,FLORENTIA ST AND NICKERSON ST,1.0,CITY,45,2,39.0,4.0,54.5,1.75,2.25,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,N,0.0
-122.340494427,47.618027231,8TH AVE AND BELL ST,2.0,NONE,3,0,0.0,4.0,61.25,3.75,1.5,22.5,FULL,74.0, ,NONE,N,N,0.0,0.0,N,N,N,N,N,N,0.0
-122.320630305,47.5386504470001,ELLIS AVE S AND EAST MARGINAL WAY S,1.0,CITY,23,1,35.0,3.0,78.33333333333333,0.0,2.333333333333333,28.33333333333333,SEMI,74.0,GOOD,CITY,N,N,2.0,4.0,N,N,N,N,N,N,1.0
-122.292982989,47.675781161,32ND AVE NE AND NE 65TH E ST,2.0,CITY,1,3,40.66666666666666,1.0,94.0,2.0,0.0,20.0,SEMI,74.0,FAIR,CITY,N,N,4.0,6.0,N,N,N,N,N,N,0.0
-122.362939046,47.668649251,5TH AVE NW AND NW MARKET ST,1.0,HALFPED,4,2,44.0,3.0,70.66666666666667,4.666666666666667,1.3333333333333333,23.33333333333333,SEMI,74.0,FAIR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.333556056,47.6101498370001,6TH AVE AND UNION ST,1.0,CITY,50,0,0.0,4.0,56.25,3.75,3.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.376216869,47.66716211,15TH AVE NW AND NW 53RD ST,1.0,NONE,35,0,0.0,4.0,52.0,1.75,1.5,25.0,SEMI,74.0, ,NONE,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.376320378,47.6636639270001,15TH SB AVE NW AND NW LEARY WAY,1.0,CITY,123,2,0.0,2.0,55.5,0.5,2.0,25.0,FULL,74.0,POOR,CITY,N,N,12.0,4.0,N,Y,N,Y,Y,N,0.0
-122.306518715,47.6757785010001,20TH AVE NE AND NE 65TH ST,2.0,CITY,22,3,40.66666666666666,4.0,55.25,5.25,1.0,23.75,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.335323719,47.6070502910001,3RD AVE AND SENECA ST,1.0,CITY,21,0,0.0,4.0,66.5,6.0,2.0,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.325288361,47.618895997,SUMMIT AVE E AND E OLIVE WAY,1.0,HALFPED,20,2,37.5,4.0,53.75,3.25,3.5,22.5,SEMI,74.0,FAIR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.32005309,47.6758521,8TH AVE NE AND NE 65TH ST,1.0,CITY,48,4,33.0,4.0,66.25,2.0,2.5,25.0,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,Y,N,N,N,N,0.0
-122.347582565,47.623242734,5TH AVE N AND REPUBLICAN ST,1.0,CITY,33,1,35.0,3.0,24.0,1.0,1.3333333333333333,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,Y,0.0
-122.392578302,47.5358035420001,47TH AVE SW AND FAUNTLEROY WAY SW,2.0,HALFPED,9,1,35.0,3.0,40.333333333333336,0.3333333333333333,1.3333333333333333,25.0,PRE,74.0,POOR,HALFPED,Y,N,2.0,4.0,N,N,N,N,N,N,0.0
-122.365692897,47.624602801,ELLIOTT AVE W AND W MERCER ST,1.0,CITY,9,1,33.0,3.0,58.0,2.0,1.3333333333333333,23.33333333333333,SEMI,74.0,POOR,CITY,Y,N,2.0,4.0,N,N,N,N,N,N,3.0
-122.357299505,47.571477761,TERMINAL 5 ACCESS RP AND SW SPOKANE ST,3.0,CITY,2,0,0.0,3.0,37.0,0.3333333333333333,1.3333333333333333,23.33333333333333,SEMI,74.0,FAIR,CITY,N,N,0.0,0.0,N,Y,N,N,N,N,1.0
-122.290640379,47.693097331,35TH AVE NE AND NE 89TH ST,2.0,HALFPED,4,2,35.0,4.0,77.25,2.5,1.0,22.5,SEMI,74.0,FAIR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.314161926,47.601688757,14TH AVE AND E YESLER WAY,2.0,CITY,34,3,48.333333333333336,3.0,61.0,3.333333333333333,3.0,25.0,PRE,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,1.0
-122.360937965,47.539147402,DELRIDGE WAY SW AND SW MYRTLE ST,1.0,HALFPED,9,2,83.5,3.0,46.333333333333336,3.333333333333333,2.0,23.33333333333333,SEMI,74.0,POOR,HALFPED,Y,N,4.0,4.0,N,N,N,N,N,N,0.0
-122.31448851,47.6535988470001,BROOKLYN AVE NE AND NE PACIFIC ST,1.0,CITY,10,0,0.0,4.0,75.5,4.25,3.75,23.75,FULL,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.350073435,47.705067505,FREMONT AVE N AND N 105TH ST,1.0,CITY,30,1,30.0,4.0,75.25,1.25,1.5,25.0,SEMI,74.0,GOOD,CITY,N,N,4.0,8.0,N,N,N,N,Y,Y,3.0
-122.376488206,47.5428618490001,35TH AVE SW AND SW HOLLY ST,1.0,HALFPED,11,3,38.66666666666666,4.0,22.0,6.75,1.0,22.5,SEMI,74.0,POOR,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,0.0
-122.296188092,47.5783471460001,M L KING JR WAY S AND S MCCLELLAN ST,2.0,CITY,99,1,35.0,4.0,65.75,2.5,2.25,25.0,FULL,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.278701893,47.524263794,M L KING JR ER WAY S AND S TRENTON ST,1.0,HALFPED,5,1,33.0,1.0,0.0,5.0,3.0,20.0,SEMI,74.0,GOOD,HALFPED,Y,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.356689556,47.627192386,ALOHA ST AND QUEEN ANNE AVE N,2.0,HALFPED,41,2,50.0,3.0,60.66666666666666,11.0,1.3333333333333333,23.33333333333333,SEMI,74.0,FAIR,HALFPED,Y,N,3.0,2.0,N,N,N,N,N,N,0.0
-122.34823201,47.6120455290001,BELL ST AND ELLIOTT AVE,1.0,CITY,18,4,34.25,3.0,32.666666666666664,5.333333333333333,2.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,N,0.0
-122.306848536,47.6912361660001,20TH AVE NE AND LAKE CITY WAY NE,1.0,CITY,49,2,35.0,4.0,44.75,3.0,1.0,28.75,SEMI,74.0,FAIR,CITY,N,Y,6.0,6.0,N,N,N,N,N,N,0.0
-122.337837033,47.6152833630001,7TH AVE AND WESTLAKE AVE,1.0,CITY,20,3,0.0,4.0,70.25,1.75,2.25,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,8.0,N,N,N,N,N,N,0.0
-122.360460045,47.528283603,DELRIDGE WAY SW AND SW THISTLE ST,1.0,CITY,48,4,35.0,4.0,77.0,5.25,2.25,23.75,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,N,N,N,N,N,0.0
-122.31557517,47.6562354820001,12TH AVE NE AND NE CAMPUS WB PY,2.0,NONE,7,0,0.0,2.0,27.0,2.5,0.0,20.0,FULL,74.0, ,NONE,N,N,8.0,10.0,N,N,N,N,N,N,0.0
-122.346316318,47.618565862,DENNY WAY AND TAYLOR AVE N,1.0,CITY,18,1,27.0,3.0,47.333333333333336,1.0,2.0,23.33333333333333,SEMI,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.346953576,47.6148088370001,2ND AVE AND BATTERY ST,1.0,CITY,28,0,0.0,4.0,79.75,1.25,2.5,25.0,PRE,74.0,POOR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.262777397,47.5201170130001,RAINIER AVE S AND SEWARD PARK AVE S,1.0,CITY,65,3,42.66666666666666,3.0,69.0,1.3333333333333333,2.333333333333333,25.0,SEMI,74.0,POOR,CITY,N,N,2.0,12.0,N,N,N,N,N,N,0.0
-122.333824572,47.6037327930001,2ND AVE AND COLUMBIA ST,1.0,CITY,50,1,0.0,4.0,69.5,6.75,2.0,25.0,SEMI,74.0,FAIR,CITY,N,N,0.0,8.0,Y,N,N,N,N,N,0.0
-122.290478893,47.6830482350001,35TH AVE NE AND NE 75TH ST,2.0,CITY,66,3,356.3333333333333,4.0,64.0,5.5,2.5,25.0,SEMI,74.0,GOOD,CITY,N,N,8.0,8.0,N,Y,N,N,N,N,1.0
-122.361091865,47.5379541660001,DELRIDGE WAY SW AND SW ORCHARD ST,1.0,CITY,86,2,34.0,4.0,67.75,3.0,3.0,25.0,SEMI,74.0,FAIR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.290376195,47.6794156490001,35TH AVE NE AND NE 70TH ST,2.0,CITY,14,4,276.75,4.0,72.5,3.75,1.0,23.75,SEMI,74.0,FAIR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.327254199,47.703170674,2ND AVE NE AND NE 103RD ST,2.0,CITY,2,1,35.0,2.0,34.0,3.5,1.0,25.0,SEMI,74.0,POOR,CITY,N,N,6.0,8.0,N,Y,N,N,N,N,0.0
-122.317363473,47.672014903,ROOSEVELT WAY NE AND NE RAVENNA EB BV,1.0,CITY,21,0,0.0,2.0,95.0,2.5,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,0.0,16.0,N,N,N,N,N,N,0.0
-122.296518752,47.7337857700001,30TH AVE NE AND NE 145TH ST,1.0,CITY,72,3,31.666666666666668,3.0,46.66666666666666,2.6666666666666665,2.333333333333333,28.33333333333333,SEMI,74.0,FAIR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,0.0
-122.304591259,47.6489974040001,MONTLAKE BLVD NE AND NE PACIFIC ST,1.0,CITY,59,0,0.0,3.0,50.333333333333336,3.6666666666666665,1.3333333333333333,28.33333333333333,SEMI,74.0,POOR,CITY,N,N,6.0,4.0,N,Y,Y,Y,N,N,0.0
-122.368356998,47.6265845200001,ELLIOTT AVE W AND W MERCER PL,1.0,CITY,32,1,30.0,3.0,59.66666666666666,2.0,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,8.0,12.0,N,N,N,N,N,N,0.0
-122.327470588,47.5716748570001,5TH AVE S AND S SPOKANE NR ST,2.0,CITY,6,2,514.5,2.0,50.0,1.0,0.5,20.0,SEMI,74.0,POOR,CITY,N,N,6.0,12.0,N,N,N,N,N,N,0.0
-122.313407142,47.598331242,RAINIER AVE S AND S KING ST,1.0,NONE,60,0,0.0,4.0,55.0,5.0,1.0,22.5,FULL,74.0, ,NONE,N,N,8.0,0.0,N,N,N,N,N,N,0.0
-122.322529696,47.6064834860001,BOREN AVE AND JAMES ST,1.0,CITY,69,2,40.0,4.0,52.25,4.0,2.25,25.0,FULL,74.0,POOR,CITY,N,N,8.0,16.0,N,Y,N,N,N,N,0.0
-122.38758732,47.6701871940001,24TH AVE NW AND NW 57TH ST,2.0,CITY,20,2,47.5,4.0,30.25,2.5,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,0.0
-122.33943846,47.5623236440001,DIAGONAL AVE S AND EAST MARGINAL WAY S,1.0,CITY,45,0,0.0,4.0,46.75,0.25,1.0,30.0,SEMI,74.0,POOR,CITY,N,N,2.0,16.0,N,Y,N,Y,Y,N,4.0
-122.386621376,47.579310144,CALIFORNIA AVE SW AND SW LANDER ST,2.0,CITY,16,1,35.0,4.0,58.75,2.0,1.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,N,N,N,N,N,4.0
-122.344852549,47.7147767540001,AURORA AVE N AND N 117TH PL,1.0,CITY,58,0,0.0,3.0,0.0,3.6666666666666665,1.3333333333333333,30.0,SEMI,74.0, ,CITY,N,N,2.0,8.0,N,Y,N,N,Y,N,17.0
-122.300906148,47.6605099720001,25TH AVE NE AND NE 44TH ST,1.0,CITY,24,1,35.0,3.0,30.666666666666668,0.3333333333333333,3.0,25.0,SEMI,74.0,POOR,CITY,N,N,2.0,16.0,N,Y,N,N,N,N,0.0
-122.325099019,47.686768355,BANNER WAY NE AND NE 80TH ST,1.0,CITY,77,1,35.0,4.0,66.5,2.5,0.0,25.0,PRE,74.0,GOOD,CITY,N,N,0.0,6.0,N,N,N,N,N,N,4.0
-122.380352816,47.668673201,BARNES AVE NW AND NW MARKET ST,2.0,HALFPED,3,2,30.0,3.0,29.33333333333333,1.3333333333333333,1.3333333333333333,23.33333333333333,SEMI,74.0,GOOD,HALFPED,Y,N,2.0,2.0,N,N,N,N,N,N,5.0
-122.323763631,47.595833305,7TH AVE S AND S DEARBORN ST,1.0,CITY,31,1,35.0,4.0,64.0,2.25,1.0,23.75,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,Y,Y,N,N,0.0
-122.323461334,47.6397265370001,BOYLSTON AVE E AND E LYNN ST,2.0,CITY,25,1,45.0,3.0,49.0,4.0,2.0,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,Y,N,N,N,N,3.0
-122.334267822,47.6208392520001,FAIRVIEW AVE N AND THOMAS ST,1.0,CITY,18,3,41.0,4.0,33.75,3.25,1.5,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,Y,N,N,N,N,0.0
-122.263618851,47.679365626,SAND POINT WAY NE AND NE 70TH ST,2.0,CITY,22,1,35.0,3.0,79.33333333333333,4.333333333333333,2.6666666666666665,28.33333333333333,SEMI,74.0,POOR,CITY,N,N,4.0,12.0,N,N,N,N,N,N,0.0
-122.325879124,47.645623777,EASTLAKE AVE E AND E HAMLIN ST,1.0,CITY,14,2,44.0,4.0,18.25,5.75,1.0,22.5,SEMI,74.0,POOR,CITY,N,N,4.0,16.0,N,N,N,N,N,N,1.0
-122.376636727,47.528285183,35TH AVE SW AND SW THISTLE ST,1.0,CITY,38,2,39.0,4.0,43.5,4.75,2.5,25.0,SEMI,74.0,POOR,CITY,N,N,4.0,8.0,N,Y,N,N,N,N,0.0
-122.344959327,47.6247215610001,6TH AVE N AND DEAD END 1,0.0,NONE,0,0,0.0,1.0,97.0,2.0,0.0,20.0,FULL,74.0, ,NONE,N,N,2.0,2.0,N,N,N,Y,Y,Y,0.0
-122.320219628,47.626828156,10TH AVE E AND E ALOHA ST,2.0,CITY,26,2,45.0,4.0,29.0,1.5,1.0,23.75,PRE,74.0,POOR,CITY,N,N,0.0,8.0,N,Y,N,N,N,N,0.0
-122.366177952,47.6686533860001,8TH AVE NW AND NW MARKET ST,1.0,CITY,31,0,0.0,4.0,80.25,1.75,2.5,25.0,FULL,74.0,POOR,CITY,N,N,8.0,8.0,N,Y,N,N,N,N,0.0
